;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
59;10;2;4;0;5;13;0;0;2;6;0;0;7;2;4;1;9;2;0;6;8;5;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;42;50;0;1;2;9;4.65;3;0.84;0.37168141592920356;Alrededor de esta época la leyenda comenzó a ser historia entre los Hobbits, al iniciarse el cómputo de los años
60;17;8;7;0;12;26;2;3;4;9;0;0;11;4;16;1;22;3;1;17;12;6;9;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;85;112;0;1;9;11;4.4222222222222225;2;0.7589285714285714;0.3483606557377049;Pues fue en el año mil seiscientos uno de la Tercera Edad cuando los hermanos albos Marcho y Blanco salieron de Bree y luego de haber obtenido permiso del gran rey de Fornost, cruzaron el Baranduin, el río pardo, con un gran séquito de Hobbits
61;19;4;2;0;11;30;0;1;1;6;1;0;12;2;14;0;17;5;3;14;14;11;6;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;84;99;0;3;7;13;4.717948717948718;6;0.8484848484848485;0.37668161434977576;Pasaron por el Puente de los Arbotantes, que había sido construido durante el apogeo del Reino del Norte y tomaron posesión de la tierra que se extendía más allá, donde se establecieron entre el río y las Quebradas Lejanas
62;13;1;3;0;8;26;1;1;0;5;2;0;7;5;12;0;10;3;4;6;12;6;10;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;66;77;0;0;3;12;4.363636363636363;2;0.8571428571428571;0.3728813559322034;Todo lo que se les pidió fue que mantuviesen en buen estado el Puente Grande y los demás puentes y caminos, que ayudaran a los mensajeros y que reconocieran la majestad del rey
63;25;5;13;0;8;19;2;1;2;7;0;0;13;5;13;2;21;3;0;15;13;7;6;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;82;107;0;1;9;12;4.725;4;0.7663551401869159;0.35807860262008734;Así comenzó la Cronología de la Comarca, pues el año del cruce del Brandivino como los Hobbits rebautizaron al Baranduin se transformó en el Año Uno de la Comarca y todas las fechas posteriores se calcularon a partir de entonces
64;13;3;3;0;8;19;1;1;3;7;0;0;9;3;8;0;14;2;1;10;12;5;4;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;58;74;0;1;4;14;4.714285714285714;1;0.7837837837837838;0.36024844720496896; Los Hobbits occidentales se enamoraron en seguida de la nueva tierra, se quedaron allí y muy pronto desaparecieron de la historia de los Hombres y de los Elfos
65;14;4;2;0;7;19;2;1;3;5;1;0;7;2;14;0;11;3;2;10;9;4;6;1;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;60;77;0;0;1;11;5.037037037037037;5;0.7792207792207793;0.36809815950920244;Aunque aún había allí un rey del que eran súbditos formales, en realidad estaban gobernados por jefes propios y nunca intervenían en los hechos del mundo exterior
66;19;3;2;0;5;19;2;4;1;6;0;0;11;6;16;1;19;2;1;13;10;5;3;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;69;86;0;2;6;10;4.243243243243243;3;0.8023255813953488;0.3556701030927835;En la última batalla de Fornost con el Señor Mago de Angmar, enviaron algunos arqueros en ayuda del rey, o por lo menos así lo afirmaron, si bien esto no aparece en ningún relato de los Hombres
67;15;2;2;0;9;25;2;3;2;11;1;0;10;1;11;0;13;3;1;13;11;8;6;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;72;83;0;1;5;12;4.1891891891891895;2;0.8674698795180723;0.375;En esa guerra el Reino del Norte llegó a su fin y entonces los Hobbits se apropiaron de la tierra y eligieron de entre todos los jefes a un Thain, que asumió la autoridad del rey desaparecido
68;4;0;1;0;3;7;0;0;0;6;0;0;1;2;8;1;5;3;0;4;4;2;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;32;0;0;1;14;5.363636363636363;0;0.78125;0.35714285714285715;Desde entonces, por unos mil años, vivieron en una paz ininterrumpida
69;22;4;4;0;6;17;0;2;3;9;1;0;6;3;6;1;10;2;2;10;11;8;7;3;0;0;5;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;69;80;0;0;1;9;4.838709677419355;4;0.8625;0.3812154696132597;La tierra era rica y generosa y aunque había estado desierta durante mucho tiempo, en otras épocas había sido bien cultivada y allí el rey tuvo granjas, maizales, viñedos y bosques
70;22;2;5;0;11;22;1;1;3;6;0;0;13;1;12;0;10;4;0;9;17;10;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;68;91;0;0;7;10;4.6;2;0.7472527472527473;0.3469387755102041;Desde las Fronteras del Oeste, al pie de las Colinas de la Torre, hasta el Puente del Brandivino había unas cuarenta leguas y casi cincuenta desde los páramos del norte hasta los pantanos del sur
71;7;2;2;0;1;3;0;0;1;3;0;0;2;2;3;0;5;0;0;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;25;0;0;3;11;5.375;0;0.72;0.35294117647058826;Los Hobbits denominaron a estas tierras la Comarca
72;47;6;8;0;21;34;0;3;3;16;2;0;18;7;27;0;25;5;1;22;16;13;10;4;0;1;5;3;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;136;169;0;1;4;12;4.567164179104478;4;0.8047337278106509;0.3646112600536193;La región estaba bajo la autoridad del Thain y era un distrito de trabajos bien organizados| y allí, en ese placentero rincón del mundo, llevaron una vida ordenada y dieron cada vez menos importancia al mundo exterior, donde se movían unas cosas oscuras, hasta llegar a pensar que la paz y la abundancia eran la norma en la Tierra Media y el derecho de todo pueblo sensato
73;16;4;4;0;7;10;0;3;2;8;1;0;8;1;7;0;15;3;2;8;7;1;3;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;53;62;1;0;3;10;4.56;1;0.8548387096774194;0.381294964028777;Olvidaron o ignoraron lo poco que habían sabido de los Guardianes y de los trabajos de quienes hicieron posible la larga paz de la Comarca
74;4;2;2;0;3;6;0;1;2;1;0;0;1;0;3;0;7;2;0;4;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;25;0;0;1;11;5.375;0;0.72;0.35294117647058826;De hecho estaban protegidos, pero no lo recordaban
75;34;4;10;0;20;41;2;8;2;13;1;0;17;9;25;4;27;1;1;21;24;14;8;2;0;1;3;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;3;0;0;0;2;0;0;0;3;0;0;134;170;1;1;16;12;4.537313432835821;11;0.788235294117647;0.3507853403141361;        Según las crónicas de Gondor se trataba de Argeleb Ñ, vigésimo rey de la dinastía del Norte que se extinguió con Arvedui trescientos años más tarde  En el calendario de los Elfos y los Dúnedain los años de la Tercera Edad pueden determinarse sumando OO años a la cronología de la Comarca   En ningún momento los Hobbits fueron amantes de la guerra y jamás lucharon entre sí
76;12;5;3;0;4;11;1;2;2;13;0;0;7;3;8;0;11;3;1;7;9;5;6;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;55;63;0;0;2;9;4.72;2;0.873015873015873;0.38461538461538464;Si bien en tiempos remotos se vieron obligados a luchar, para subsistir en un mundo difícil, en la época de Bilbo aquello era historia antigua
77;28;6;11;0;10;26;1;0;0;11;0;1;18;7;13;1;17;3;2;13;12;11;7;2;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0;0;2;0;0;97;115;0;1;9;11;4.3;8;0.8434782608695652;0.36466165413533835;La última batalla antes del comienzo de este relato y por cierto la única que se libró dentro de los límites de la Comarca, ocurrió en una época inmemorial: fue la batalla de los Campos Verdes, en el año  (CC) en la que Bandobras Tuk desbarató una invasión de Orcos
78;14;4;4;0;9;18;0;1;4;8;1;0;11;5;10;0;21;2;1;8;15;7;4;3;0;0;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;68;88;0;0;1;11;4.9375;3;0.7727272727272727;0.35789473684210527;Hasta el mismo clima se hizo más apacible| y los lobos, que en otros tiempos habían llegado desde el norte devorándolo todo durante los rudos inviernos blancos, eran ahora cuentos de viejas
79;43;8;15;0;11;36;1;5;7;7;0;0;19;13;19;1;32;3;5;11;23;9;9;1;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;131;156;0;0;7;12;4.721311475409836;4;0.8397435897435898;0.3753581661891118;Aunque había algún pequeño arsenal en la Comarca, las armas se usaban generalmente como trofeos: se las colgaba sobre las chimeneas o en las paredes, o se las coleccionaba en el museo de Cavada Grande, conocido corno el Hogar de los Mathoms| los Hobbits llamaban mathom a todo aquello que no tenía uso inmediato y que tampoco se decidían a desechar
80;18;4;2;0;11;15;0;2;4;2;0;0;5;7;10;0;11;1;1;4;12;3;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;51;68;0;0;2;10;4.214285714285714;2;0.75;0.3493150684931507;En las moradas de los Hobbits había a menudo grandes cantidades de mathoms y muchos de los regalos que pasaban de mano en mano eran de esa índole
81;9;2;1;0;2;8;0;2;1;2;0;0;4;0;5;0;8;1;0;4;2;5;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;28;32;0;1;1;9;3.8125;1;0.875;0.36363636363636365;No obstante, el ocio y la paz no habían alterado el raro vigor de esta gente
82;48;7;11;0;16;32;2;6;0;18;0;0;26;9;23;0;30;2;7;22;28;7;11;4;0;0;4;2;0;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;6;0;0;0;2;0;0;0;0;0;0;150;182;1;2;1;12;4.940298507462686;11;0.8241758241758241;0.3768844221105528;Llegado el momento, era difícil intimidarlos o matarlos| y esa afición incansable que mostraban por las cosas buenas tenía quizás una razón: podían renunciar del todo a ellas cuando era necesario y lograban sobrevivir así a los rigores de la adversidad, de los enemigos o del clima, asombrando a aquellos que no los conocían y que no veían más allá de aquellas barrigas y aquellas caras regordetas
83;28;3;4;0;3;18;0;1;1;7;1;0;5;3;14;0;8;5;1;10;14;8;5;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;68;78;0;0;1;10;4.741935483870968;2;0.8717948717948718;0.38202247191011235;Aunque se resistían a pelear y no mataban por deporte a ninguna criatura viviente, eran valientes cuando se los acosaba y hasta podían manejar las armas si se presentaba el caso
84;24;8;5;0;8;23;0;2;1;10;1;0;4;5;14;0;14;4;0;17;10;8;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;80;89;0;0;2;15;4.942857142857143;3;0.898876404494382;0.38461538461538464;Tiraban bien con el arco, pues eran de mirada certera y buena puntería, y si un Hobbit recogía una piedra, lo mejor era ponerse a resguardo inmediatamente, corno bien lo sabían todas las bestias merodeadoras
85;11;4;3;0;2;10;0;1;2;6;0;0;2;1;10;0;8;2;0;5;12;4;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;44;52;1;0;2;13;4.409090909090909;5;0.8461538461538461;0.3697478991596639;Los Hobbits habían vivido en un principio en cuevas subterráneas, o así lo creían y en esas moradas se sentían a gusto
86;8;1;2;0;4;6;0;1;0;5;0;0;3;2;4;0;8;2;0;5;7;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;38;0;1;1;10;5.076923076923077;0;0.7368421052631579;0.35443037974683544;Mas con el transcurso del tiempo se vieron obligados a adoptar otras viviendas
87;7;6;5;0;1;12;0;0;1;6;1;0;6;6;5;0;12;2;1;5;12;5;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;43;58;0;1;4;9;4.208333333333333;4;0.7413793103448276;0.344;Lo cierto es que en tiempos de Bilbo sólo los Hobbits más ricos y los más pobres mantenían en la Comarca esa vieja costumbre
88;22;3;6;0;6;19;1;4;0;19;2;0;9;7;19;0;14;4;1;10;23;5;8;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;107;0;3;1;12;5.878787878787879;2;0.7850467289719626;0.3700440528634361;Los más pobres continuaron viviendo en las madrigueras primitivas, en realidad simples agujeros, con una sola ventana o bien ninguna, mientras que los ricos edificaban versiones más lujosas de las simples excavaciones antiguas
89;26;7;8;0;9;26;2;1;1;13;1;0;20;7;16;0;22;4;2;14;24;9;7;1;0;0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;95;131;1;2;2;14;5.2272727272727275;1;0.7251908396946565;0.3467153284671533;Pero los terrenos adecuados para estos grandes túneles ramificados (smials, como ellos los llamaban) no se encontraban en cualquier parte| y en las llanuras o en los distritos bajos, los Hobbits, a medida que se multiplicaban, comenzaron a edificar sobre el nivel del suelo
90;38;5;10;0;11;17;2;3;5;9;0;0;13;6;13;1;15;3;1;10;15;6;3;3;0;0;1;1;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;84;112;0;0;8;10;5.0;2;0.75;0.35;En efecto, hasta en las regiones montañosas y en las villas más antiguas, tales como Hobbiton o Alforzada, o en la vecindad principal de la Comarca, Cavada Grande, en Quebradas Blancas, había ahora muchas casas de madera, ladrillo o piedra
91;16;5;9;0;5;25;1;1;2;8;1;0;10;2;11;0;20;4;1;25;17;7;6;5;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;110;0;3;2;11;5.7272727272727275;0;0.6818181818181818;0.33783783783783783;Por lo general eran las preferidas por molineros, herreros, cordeleros, carreteros y otros de su clase| porque aun cuando vivieran en cavernas, los Hobbits conservaban la vieja costumbre de construir cobertizos y talleres
92;13;3;5;0;7;13;1;1;2;8;1;0;6;3;7;0;7;1;1;7;6;4;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;44;59;0;1;3;10;4.904761904761905;2;0.7457627118644068;0.352; El hábito de edificar casas de campo y graneros dicen que comenzó entre los habitantes de Marjala, a orillas del Brandivino
93;15;6;1;0;9;18;1;2;1;4;0;0;5;2;10;0;6;1;0;8;12;4;3;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;49;65;0;0;4;8;4.2592592592592595;3;0.7538461538461538;0.34507042253521125;Los Hobbits de esa región, llamada Cuaderna del Este, eran más bien grandes y de piernas fuertes y usaban botas de enano en los días de barro
94;11;4;3;0;1;17;1;3;0;3;0;0;8;0;10;0;8;3;3;9;6;3;4;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;46;58;0;1;2;10;4.25;3;0.7931034482758621;0.36507936507936506;Pero no se ignoraba que tenían gran proporción de sangre Fuerte, lo que se notaba en el vello que les crecía en las barbillas
95;6;3;0;0;1;3;0;1;0;2;0;0;5;0;5;0;7;1;0;3;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;27;0;1;3;7;4.2727272727272725;1;0.7407407407407407;0.3448275862068966;Ni los Pelosos ni los Albos tenían rastro alguno de barba
96;21;2;4;0;8;19;0;2;2;3;2;0;13;5;9;0;12;1;0;8;12;6;2;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;62;78;0;1;5;10;4.4375;5;0.7948717948717948;0.3563218390804598;Los habitantes de Marjala y Los Gamos, al este del río, donde ellos se instalaron más tarde, habían llegado a la Comarca en época reciente, en su mayoría desde el lejano sur
97;16;4;5;0;2;10;0;2;0;2;0;0;4;2;11;1;8;2;1;9;6;4;3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;41;57;0;3;2;11;5.444444444444445;2;0.7192982456140351;0.35344827586206895;Conservaban todavía nombres peculiares y palabras extrañas que no se encontraban en ningún otro lugar de la Comarca
98;5;1;5;0;5;10;2;0;1;9;0;0;4;2;4;0;10;2;1;4;6;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;38;41;0;0;2;12;5.0;2;0.926829268292683;0.3958333333333333;Es posible que el arte de la edificación, como otros muchos oficios, proviniera de los Dúnedain
99;3;4;0;0;6;11;1;0;3;3;1;0;6;2;4;0;12;3;0;6;10;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;50;0;2;4;9;4.9411764705882355;0;0.66;0.32673267326732675;Pero los Hobbits pudieron haberlo aprendido de los Elfos, los maestros de los Hombres en su juventud
100;20;3;5;0;6;17;1;2;1;4;1;0;11;3;12;0;14;1;0;8;10;6;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;59;72;0;0;10;10;4.433333333333334;2;0.8194444444444444;0.3619631901840491;Los Elfos de Alto Linaje aún no habían abandonado la Tierra Media, y moraban entonces en los Puertos Grises del Oeste, y en otros lugares al alcance de la Comarca
101;8;0;2;0;7;13;2;0;0;3;0;0;7;3;5;0;7;1;0;7;9;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;35;49;0;0;2;12;5.0;4;0.7142857142857143;0.3431372549019608;Tres torres de los Elfos, de edad inmemorial, podían verse aún más allá de las fronteras occidentales
102;9;3;1;0;1;5;0;0;0;2;1;0;7;0;5;0;2;0;0;3;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;25;0;0;1;9;3.75;1;0.84;0.3684210526315789;Brillaban en la le janía a la luz sobre una colina verde
103;15;3;4;0;9;22;0;1;1;5;0;0;11;1;6;0;10;2;2;9;8;5;4;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;59;65;0;0;4;8;4.241379310344827;3;0.9076923076923077;0.3881578947368421;Los Hobbits de la Cuaderna del Oeste decían que podía verse el mar desde allá arriba, pero no se tiene noticia de que alguno de ellos escalara la torre
104;15;4;2;0;4;8;0;2;3;5;0;0;3;3;7;0;10;2;1;7;6;3;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;43;51;1;0;2;9;5.105263157894737;3;0.8431372549019608;0.3706896551724138;En realidad, muy pocos Hobbits habían navegado, o siquiera visto el mar, y menos aún habían regresado para contarlo
105;9;4;3;0;4;6;1;0;1;2;0;0;5;3;6;1;15;4;1;6;8;2;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;39;53;0;0;2;8;4.428571428571429;4;0.7358490566037735;0.34210526315789475;La mayoría de los Hobbits miraban con profundo recelo aún los ríos y los pequeños botes, y muy pocos podían nadar
106;13;3;3;0;5;16;2;1;1;5;0;0;8;5;9;0;11;1;2;6;8;4;2;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;62;1;0;2;10;4.4;1;0.7741935483870968;0.35555555555555557;A medida que el tiempo corría, hablaban menos y menos con los Elfos y llegaron a tenerles miedo y a desconfiar de quienes los trataban
107;14;3;1;0;3;11;1;1;1;4;0;0;9;3;7;0;10;3;0;7;10;4;3;3;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;43;59;0;1;2;10;4.291666666666667;1;0.7288135593220338;0.33858267716535434;El mar se transformó en una palabra pavorosa, y un signo de muerte, y los Hobbits volvieron la espalda a las colinas del oeste
108;9;5;4;0;5;12;2;0;2;7;0;0;7;2;5;0;11;4;0;7;7;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;42;54;0;1;4;11;4.217391304347826;1;0.7777777777777778;0.35;El arte de la edificación bien pudo provenir de los Elfos o de los Hombres, pero los Hobbits lo practicaban a su manera
109;17;2;6;0;5;12;0;2;1;4;1;0;4;4;5;0;7;3;0;4;11;5;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;55;0;0;1;12;5.105263157894737;0;0.7454545454545455;0.35344827586206895;Las casas eran generalmente imitaciones de smials, techadas con pasto seco, paja o turba y de paredes algo combadas
110;10;3;11;0;12;21;0;1;1;11;1;0;5;9;12;0;22;6;0;12;17;6;3;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;72;101;0;2;3;14;5.40625;5;0.7128712871287128;0.35121951219512193;Este tipo de construcción venía sin embargo de los primeros días de la Comarca, y cambió y mejoró mucho desde entonces, incorporando procedimientos aprendidos de los Enanos o descubiertos por ellos mismos
111;19;3;4;0;7;9;2;0;1;10;0;0;7;0;7;0;4;4;2;7;9;6;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;52;60;0;0;1;12;5.136363636363637;2;0.8666666666666667;0.3851851851851852;La principal peculiaridad que subsistió de la arquitectura hobbit fue la afición a las ventanas redondas, o aun a las puertas redondas
112;18;3;4;0;5;7;1;1;2;4;0;0;5;4;5;0;6;1;0;6;12;2;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;54;0;0;3;9;4.55;0;0.6851851851851852;0.3333333333333333;Las casas y las cavernas de los Hobbits de la Comarca eran a menudo grandes y habitadas por familias numerosas
113;8;2;6;0;2;11;2;0;1;3;0;0;9;3;5;0;15;2;0;6;12;4;2;0;0;1;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;60;0;1;3;14;4.5;0;0.65;0.32231404958677684;(Bilbo y Frodo eran solteros y por ello excepcionales, como en muchas ot ras cosas, entre ellas su amistad con los Elfos
114;21;2;7;0;11;23;0;3;1;10;0;1;8;6;17;0;13;3;0;10;18;7;5;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;75;99;0;1;7;13;4.916666666666667;3;0.7575757575757576;0.352112676056338;) En ciertas oportunidades como el caso de los Tuk de los Grandes Smials o de los Brandigamo de Casa Brandi, muchas generaciones de parientes vivían en paz (relativa) en una mansión ancestral de numerosos túneles
115;13;3;5;0;7;11;1;1;1;6;0;0;6;1;7;0;9;1;1;3;9;5;5;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;54;1;0;2;10;5.2105263157894735;0;0.8148148148148148;0.3728813559322034;Todos los Hobbits eran, de cualquier modo, gente aficionada a los clanes y llevaban cuidadosa cuenta de sus parientes
116;8;4;2;0;3;8;0;3;0;3;1;0;3;3;6;0;4;0;0;5;7;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;27;38;0;0;1;12;7.222222222222222;2;0.7105263157894737;0.36486486486486486;Dibujaban grandes y esmerados árboles genealógicos con innumerables ramas
117;8;2;4;0;4;8;0;1;1;4;0;0;1;2;8;0;9;2;3;7;5;7;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;48;2;0;2;11;4.722222222222222;4;0.7708333333333334;0.3592233009708738;Cuando se trata con los Hobbits es importante recordar quién está emparentado con quién y en qué grado
118;18;5;4;0;4;23;3;0;0;11;0;0;12;8;7;0;10;3;2;10;18;7;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;73;84;0;2;1;11;4.9375;6;0.8690476190476191;0.38421052631578945;Sería imposible en este libro establecer un árbol de familia, aunque sólo incluyera a los miembros más importantes de las familias más destacadas en la época a que se refieren estos relatos
119;18;5;10;0;6;27;2;2;1;9;1;0;14;1;11;1;14;3;3;10;10;7;7;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;79;91;1;2;6;13;5.212121212121212;4;0.8681318681318682;0.38164251207729466;La colección de árboles genealógicos que se encuentra al final del Libro Rojo de la Frontera del Oeste es casi un pequeño libro y cualquiera, exceptuando a los Hobbits, la   encontraría excesivamente pesada
120;15;4;9;0;5;17;0;0;2;7;0;0;5;2;12;0;12;1;1;4;20;8;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;77;0;1;2;15;5.32;0;0.6883116883116883;0.33544303797468356;Los Hobbits se deleitan con esas cosas, si son exactas| les encanta tener libros colmados de cosas que ya saben, expuestas sin contradicciones y honradamente
